zip,full address
42732,"42732,Eastview,Kentucky,KY,Hardin,93,37.6061,-86.0906"
42740,"42740,Glendale,Kentucky,KY,Hardin,93,37.6034,-85.8921"
42776,"42776,Sonora,Kentucky,KY,Hardin,93,37.5221,-85.923"
42784,"42784,Upton,Kentucky,KY,Hardin,93,37.4568,-85.9086"
42788,"42788,White Mills,Kentucky,KY,Hardin,93,37.5438,-86.0395"
40801,"40801,Ages Brookside,Kentucky,KY,Harlan,95,36.8654,-83.2879"
40806,"40806,Baxter,Kentucky,KY,Harlan,95,36.8749,-83.3141"
40807,"40807,Benham,Kentucky,KY,Harlan,95,36.9648,-82.9485"
40808,"40808,Big Laurel,Kentucky,KY,Harlan,95,36.9798,-83.2171"
40810,"40810,Bledsoe,Kentucky,KY,Harlan,95,36.934,-83.3242"
40815,"40815,Cawood,Kentucky,KY,Harlan,95,36.7812,-83.2914"
40818,"40818,Coalgood,Kentucky,KY,Harlan,95,36.8202,-83.2445"
40819,"40819,Coldiron,Kentucky,KY,Harlan,95,36.8201,-83.4707"
40820,"40820,Cranks,Kentucky,KY,Harlan,95,36.7558,-83.1838"
40823,"40823,Cumberland,Kentucky,KY,Harlan,95,36.9711,-82.9771"
40824,"40824,Dayhoit,Kentucky,KY,Harlan,95,36.8356,-83.3753"
40828,"40828,Evarts,Kentucky,KY,Harlan,95,36.8398,-83.2233"
40829,"40829,Grays Knob,Kentucky,KY,Harlan,95,36.7974,-83.2645"
40830,"40830,Gulston,Kentucky,KY,Harlan,95,36.7656,-83.3262"
40831,"40831,Harlan,Kentucky,KY,Harlan,95,36.7596,-83.3499"
40843,"40843,Holmes Mill,Kentucky,KY,Harlan,95,36.8757,-82.9943"
40847,"40847,Kenvir,Kentucky,KY,Harlan,95,36.8537,-83.1571"
40849,"40849,Lejunior,Kentucky,KY,Harlan,95,36.8899,-83.1433"
40854,"40854,Loyall,Kentucky,KY,Harlan,95,36.8481,-83.353"
40855,"40855,Lynch,Kentucky,KY,Harlan,95,36.9603,-82.9198"
40863,"40863,Pathfork,Kentucky,KY,Harlan,95,36.7521,-83.4629"
40865,"40865,Putney,Kentucky,KY,Harlan,95,36.9039,-83.2381"
40870,"40870,Totz,Kentucky,KY,Harlan,95,36.933,-83.1617"
40873,"40873,Wallins Creek,Kentucky,KY,Harlan,95,36.8165,-83.419"
40927,"40927,Closplint,Kentucky,KY,Harlan,95,36.8713,-83.0414"
40964,"40964,Mary Alice,Kentucky,KY,Harlan,95,36.7843,-83.3299"
41003,"41003,Berry,Kentucky,KY,Harrison,97,38.516,-84.3611"
41031,"41031,Cynthiana,Kentucky,KY,Harrison,97,38.3964,-84.2949"
42713,"42713,Bonnieville,Kentucky,KY,Hart,99,37.3741,-85.896"
42722,"42722,Canmer,Kentucky,KY,Hart,99,37.2696,-85.7203"
42729,"42729,Cub Run,Kentucky,KY,Hart,99,37.3149,-86.0813"
42746,"42746,Hardyville,Kentucky,KY,Hart,99,37.2249,-85.7542"
42749,"42749,Horse Cave,Kentucky,KY,Hart,99,37.1849,-85.8785"
42765,"42765,Munfordville,Kentucky,KY,Hart,99,37.2898,-85.9201"
42402,"42402,Baskett,Kentucky,KY,Henderson,101,37.8709,-87.4625"
42406,"42406,Corydon,Kentucky,KY,Henderson,101,37.7443,-87.7"
42419,"42419,Henderson,Kentucky,KY,Henderson,101,37.8072,-87.5991"
42420,"42420,Henderson,Kentucky,KY,Henderson,101,37.8274,-87.5632"
42451,"42451,Reed,Kentucky,KY,Henderson,101,37.8588,-87.3704"
42452,"42452,Robards,Kentucky,KY,Henderson,101,37.6758,-87.5266"
42457,"42457,Smith Mills,Kentucky,KY,Henderson,101,37.8323,-87.7889"
42458,"42458,Spottsville,Kentucky,KY,Henderson,101,37.8399,-87.4247"
40007,"40007,Bethlehem,Kentucky,KY,Henry,103,38.4529,-85.0169"
40011,"40011,Campbellsburg,Kentucky,KY,Henry,103,38.5231,-85.1611"
40019,"40019,Eminence,Kentucky,KY,Henry,103,38.3696,-85.1782"
40036,"40036,Lockport,Kentucky,KY,Henry,103,38.4219,-84.9586"
40050,"40050,New Castle,Kentucky,KY,Henry,103,38.4374,-85.1756"
40055,"40055,Pendleton,Kentucky,KY,Henry,103,38.4809,-85.317"
40057,"40057,Pleasureville,Kentucky,KY,Henry,103,38.4314,-85.0326"
40058,"40058,Port Royal,Kentucky,KY,Henry,103,38.4941,-85.1242"
40068,"40068,Smithfield,Kentucky,KY,Henry,103,38.3933,-85.2656"
40070,"40070,Sulphur,Kentucky,KY,Henry,103,38.4921,-85.252"
40075,"40075,Turners Station,Kentucky,KY,Henry,103,38.5521,-85.1019"
42031,"42031,Clinton,Kentucky,KY,Hickman,105,36.6675,-88.9676"
42032,"42032,Columbus,Kentucky,KY,Hickman,105,36.7598,-89.1034"
42408,"42408,Dawson Springs,Kentucky,KY,Hopkins,107,37.1964,-87.6821"
42410,"42410,Earlington,Kentucky,KY,Hopkins,107,37.2742,-87.5119"
42413,"42413,Hanson,Kentucky,KY,Hopkins,107,37.4382,-87.4751"
42431,"42431,Madisonville,Kentucky,KY,Hopkins,107,37.3256,-87.4953"
42436,"42436,Manitou,Kentucky,KY,Hopkins,107,37.4067,-87.5639"
42440,"42440,Mortons Gap,Kentucky,KY,Hopkins,107,37.249,-87.4615"
42441,"42441,Nebo,Kentucky,KY,Hopkins,107,37.3683,-87.6865"
42442,"42442,Nortonville,Kentucky,KY,Hopkins,107,37.1834,-87.4605"
42453,"42453,Saint Charles,Kentucky,KY,Hopkins,107,37.1604,-87.5697"
42464,"42464,White Plains,Kentucky,KY,Hopkins,107,37.1788,-87.3644"
40402,"40402,Annville,Kentucky,KY,Jackson,109,37.3052,-83.9711"
40434,"40434,Gray Hawk,Kentucky,KY,Jackson,109,37.3951,-83.9402"
40447,"40447,Mc Kee,Kentucky,KY,Jackson,109,37.4338,-84.0251"
40481,"40481,Sandgap,Kentucky,KY,Jackson,109,37.4659,-84.0597"
40486,"40486,Tyner,Kentucky,KY,Jackson,109,37.3693,-83.8619"
40488,"40488,Waneta,Kentucky,KY,Jackson,109,37.4748,-84.0427"
40018,"40018,Eastwood,Kentucky,KY,Jefferson,111,38.2331,-85.4558"
40023,"40023,Fisherville,Kentucky,KY,Jefferson,111,38.1652,-85.4282"
40025,"40025,Glenview,Kentucky,KY,Jefferson,111,38.2997,-85.6487"
40027,"40027,Harrods Creek,Kentucky,KY,Jefferson,111,38.3297,-85.633"
40041,"40041,Masonic Home,Kentucky,KY,Jefferson,111,38.2536,-85.6622"
40059,"40059,Prospect,Kentucky,KY,Jefferson,111,38.356,-85.6083"
40118,"40118,Fairdale,Kentucky,KY,Jefferson,111,38.1087,-85.7549"
40201,"40201,Louisville,Kentucky,KY,Jefferson,111,38.189,-85.6768"
40202,"40202,Louisville,Kentucky,KY,Jefferson,111,38.2507,-85.7476"
40203,"40203,Louisville,Kentucky,KY,Jefferson,111,38.2493,-85.7694"
40204,"40204,Louisville,Kentucky,KY,Jefferson,111,38.2369,-85.7249"
