CUSTOMER_NUMBER,PRIMARY_GROUP_NUMBER,FREQUENT_ORDER_TYPE,FIRST_DELIVERY_DATE,ON_BOARDING_DATE,COLD_DRINK_CHANNEL,TRADE_CHANNEL,SUB_TRADE_CHANNEL,LOCAL_MARKET_PARTNER,CO2_CUSTOMER,ZIP_CODE
600068059,2989,SALES REP,5/2/2018,1/7/2015,EVENT,RECREATION,OTHER RECREATION,FALSE,FALSE,1021
600063586,915,MYCOKE LEGACY,7/10/2018,3/1/1995,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,1862
600069972,340,SALES REP,5/17/2018,6/29/1998,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,66438
600064560,2321,SALES REP,4/30/2018,1/27/2004,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,FALSE,21915
501635308,,OTHER,5/1/2024,3/21/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,2632
501066814,4666,OTHER,3/4/2020,3/2/2020,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,1057
600066520,2487,SALES REP,4/30/2018,6/9/1994,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,67202
600067549,4564,MYCOKE360,5/23/2018,7/3/1997,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,41043
500246025,2674,OTHER,5/4/2018,10/21/2015,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,1330
500944014,382,SALES REP,6/5/2019,5/30/2019,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,2298
600068453,340,CALL CENTER,5/17/2018,6/10/2015,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,2662
500831194,,SALES REP,1/18/2019,12/14/2018,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,1057
501004712,,SALES REP,10/4/2019,10/1/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2123
600103643,,MYCOKE360,5/14/2018,9/8/2014,PUBLIC SECTOR,PUBLIC SECTOR (NON-MILITARY),OTHER PUBLIC SECTOR,TRUE,FALSE,21771
600073364,,SALES REP,5/16/2018,7/6/2000,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,FALSE,TRUE,1615
501705752,,SALES REP,9/30/2024,9/3/2024,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,TRUE,41054
501244395,,SALES REP,8/9/2021,8/3/2021,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,2370
600073061,2692,SALES REP,5/3/2018,3/10/2015,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2370
600062354,1090,SALES REP,5/9/2018,6/13/1997,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,2155
600061319,,CALL CENTER,5/24/2018,7/1/2003,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,42050
600061313,,SALES REP,5/30/2018,5/27/2003,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,21631
600256396,2487,OTHER,8/2/2016,3/26/2013,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,21523
501196496,,SALES REP,4/14/2021,3/16/2021,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67585
600259100,,SALES REP,8/9/2016,10/14/2014,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,42303
501292481,,MYCOKE360,11/19/2021,10/28/2021,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,1613
600265167,,OTHER,8/3/2016,6/11/1996,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,67585
600255208,976,SALES REP,8/24/2016,3/26/2012,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,TRUE,1227
600261475,,SALES REP,12/12/2016,3/21/2016,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,71021
600259200,,SALES REP,4/28/2017,4/3/2015,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,1830
600252677,404,SALES REP,8/3/2016,6/17/2004,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,2135
500449695,5387,SALES REP,10/7/2017,10/2/2017,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,67565
500316144,,SALES REP,12/21/2016,12/9/2016,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,1260
600254337,,SALES REP,8/10/2016,4/11/2011,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,20676
500821994,2183,OTHER,1/15/2019,11/19/2018,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,FALSE,FALSE,21204
500804404,437,SALES REP,11/16/2018,10/24/2018,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,41647
600251272,1993,SALES REP,8/9/2016,3/17/2009,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,41385
501686992,,SALES REP,7/26/2024,7/17/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,1775
501298294,,MYCOKE360,1/7/2022,11/18/2021,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,TRUE,2768
501498732,3909,SALES REP,4/4/2023,3/14/2023,DINING,COMPREHENSIVE DINING,FSR - MISC,FALSE,FALSE,2134
501490081,1637,MYCOKE360,3/21/2023,2/16/2023,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,41622
600254728,6909,SALES REP,8/3/2016,7/6/2011,BULK TRADE,BULK TRADE,BULK TRADE,TRUE,FALSE,2763
600262055,383,SALES REP,8/1/2016,4/10/2002,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,FALSE,42240
501226536,,MYCOKE360,7/2/2021,6/11/2021,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,2134
500584790,,SALES REP,5/21/2018,4/18/2018,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,66415
600261731,404,SALES REP,8/2/2016,2/7/2003,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,67438
600266186,340,OTHER,8/11/2016,2/13/1998,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,21520
500904674,,CALL CENTER,3/27/2019,3/21/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,40515
600280951,864,MYCOKE360,8/12/2016,1/5/2016,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,1438
501484386,8939,SALES REP,2/9/2023,1/31/2023,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,1863
501472136,376,MYCOKE LEGACY,12/28/2022,12/19/2022,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,66849
501441583,2487,MYCOKE LEGACY,11/3/2022,10/12/2022,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,71075
600054041,,MYCOKE360,3/22/2018,5/9/2014,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,40824
600055263,1969,OTHER,2/28/2018,8/1/1988,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,66402
600056060,,SALES REP,2/26/2018,5/24/2002,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,FALSE,41655
501580825,,MYCOKE360,11/30/2023,11/8/2023,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,TRUE,1009
600057453,,OTHER,3/1/2018,1/12/2010,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,TRUE,1034
600056401,2124,SALES REP,2/26/2018,11/11/2004,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,41035
600055649,,OTHER,2/28/2018,6/17/1998,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,TRUE,42411
501103265,,OTHER,7/8/2020,7/2/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,66508
500701567,,OTHER,7/17/2018,7/5/2018,PUBLIC SECTOR,PUBLIC SECTOR (NON-MILITARY),OTHER PUBLIC SECTOR,TRUE,TRUE,67437
501702733,,SALES REP,10/10/2024,8/27/2024,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,TRUE,20751
501676735,1782,MYCOKE360,7/9/2024,6/27/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,FALSE,FALSE,2330
501121383,,OTHER,9/30/2020,9/1/2020,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,1009
600055689,1915,MYCOKE360,3/1/2018,7/30/1998,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,67437
501533008,,CALL CENTER,10/12/2023,6/26/2023,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,FALSE,FALSE,20751
500299369,1881,SALES REP,2/27/2018,9/8/2016,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,67855
600057905,,SALES REP,3/5/2018,6/21/2011,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67333
501341535,,MYCOKE360,2/10/2022,2/1/2022,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,1009
600057288,,SALES REP,5/4/2018,6/11/2009,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,40152
501043982,,OTHER,3/6/2020,1/27/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,42031
501039076,,OTHER,2/12/2020,1/14/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,1420
600569398,1719,SALES REP,3/2/2017,1/2/2014,PUBLIC SECTOR,ACADEMIC INSTITUTION,OTHER ACADEMIC INSTITUTION,FALSE,FALSE,66064
501091096,1194,SALES REP,6/4/2020,5/29/2020,GOODS,GOURMET FOOD RETAILER,OTHER GOURMET FOOD,TRUE,FALSE,40941
600573287,,SALES REP,3/9/2017,9/23/2014,GOODS,GOURMET FOOD RETAILER,OTHER GOURMET FOOD,TRUE,FALSE,1037
501327630,,SALES REP,2/2/2022,1/13/2022,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,42120
501440495,,SALES REP,10/20/2022,10/10/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,21776
500906178,,SALES REP,4/23/2019,3/26/2019,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,21114
500978818,1194,SALES REP,10/18/2019,8/2/2019,GOODS,GOURMET FOOD RETAILER,OTHER GOURMET FOOD,TRUE,TRUE,42219
600685192,409,SALES REP,2/28/2017,1/21/2010,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,FALSE,TRUE,20689
600580692,1431,SALES REP,3/2/2017,7/4/2016,DINING,MOBILE RETAIL,MOBILE RETAIL,TRUE,FALSE,1060
501737070,,SALES REP,11/15/2024,11/11/2024,DINING,FAST CASUAL DINING,BURGER FAST FOOD,TRUE,TRUE,21001
501298429,,SALES REP,12/1/2021,11/22/2021,DINING,FAST CASUAL DINING,BURGER FAST FOOD,TRUE,FALSE,1060
500482856,,SALES REP,1/18/2018,11/28/2017,PUBLIC SECTOR,ACTIVITIES,FRATERNITY,TRUE,FALSE,1060
500732448,,SALES REP,8/24/2018,8/17/2018,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,1971
501437109,435,SALES REP,11/10/2022,9/28/2022,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,67483
500748397,2487,OTHER,10/3/2018,8/30/2018,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,66524
501080951,4340,SALES REP,6/22/2020,4/15/2020,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,FALSE,TRUE,1472
600560474,,SALES REP,3/3/2017,6/24/2011,EVENT,RECREATION,RECREATION FILM,FALSE,TRUE,21675
600567161,437,SALES REP,4/5/2017,4/29/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,70719
501545861,2487,SALES REP,10/18/2023,8/1/2023,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,67134
600554573,,SALES REP,3/4/2017,10/28/2009,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,66945
501641297,,CALL CENTER,5/15/2024,4/10/2024,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,2760
501594452,,MYCOKE360,8/6/2024,1/2/2024,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,66621
501564210,,MYCOKE LEGACY,12/28/2023,9/20/2023,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,2779
600561865,,CALL CENTER,4/20/2017,8/28/2011,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67584
501599857,,MYCOKE360,2/7/2024,1/22/2024,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,2025
501623945,,SALES REP,3/6/2024,2/14/2024,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,42223
600586878,1772,SALES REP,2/28/2017,8/5/1997,DINING,COMPREHENSIVE DINING,FSR - MISC,FALSE,TRUE,2122
600587339,1594,SALES REP,4/10/2017,6/9/1998,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,66501
501701166,,SALES REP,12/19/2024,8/23/2024,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,1523
501594480,,SALES REP,1/23/2024,1/3/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,2745
501394318,,SALES REP,8/4/2022,6/15/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,21664
501461163,,MYCOKE360,3/10/2023,11/14/2022,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,20662
500462013,,SALES REP,10/23/2017,10/6/2017,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,1436
501375670,,SALES REP,5/6/2022,4/27/2022,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,1436
600075701,2487,SALES REP,3/4/2016,9/9/2014,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,42565
500287098,,SALES REP,7/5/2016,6/27/2016,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,21034
501689334,,SALES REP,8/27/2024,7/24/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,40810
501266748,5536,EDI,10/11/2021,9/29/2021,BULK TRADE,SUPERSTORE,ONLINE STORE,TRUE,FALSE,21664
600080802,,OTHER,3/21/2016,5/29/2014,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,2203
600081012,,SALES REP,3/18/2016,7/30/2009,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,1109
501523617,,SALES REP,6/2/2023,5/30/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,1109
600081119,2125,SALES REP,3/2/2016,3/11/2010,DINING,COMPREHENSIVE DINING,FSR - MISC,FALSE,FALSE,20643
501373732,,SALES REP,6/14/2022,4/21/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,67475
500313777,,SALES REP,3/28/2017,11/17/2016,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,1349
501472822,2487,MYCOKE LEGACY,3/9/2023,12/19/2022,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,41010
501371481,,SALES REP,5/18/2022,4/13/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,2071
600076561,,SALES REP,3/3/2016,6/6/2014,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,2071
501229264,,MYCOKE360,6/30/2021,6/22/2021,GOODS,GOURMET FOOD RETAILER,OTHER GOURMET FOOD,TRUE,FALSE,21793
501579697,,SALES REP,1/3/2024,11/3/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,FALSE,TRUE,42033
600078144,2032,SALES REP,9/20/2017,10/11/2010,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,2032
500706693,373,SALES REP,8/9/2018,7/9/2018,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,40391
501485714,,SALES REP,5/10/2023,2/3/2023,PUBLIC SECTOR,PUBLIC SECTOR (NON-MILITARY),OTHER PUBLIC SECTOR,TRUE,TRUE,1351
501061527,,SALES REP,4/24/2020,2/18/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,41615
501627050,,SALES REP,3/29/2024,2/26/2024,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,41065
500286332,,SALES REP,9/13/2017,6/20/2016,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,2645
600078818,1791,OTHER,8/30/2017,8/8/2014,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2534
501652497,,SALES REP,5/22/2024,5/2/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,40578
501354812,,SALES REP,4/5/2022,3/3/2022,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,40027
501373046,,SALES REP,4/22/2022,4/19/2022,DINING,FAST CASUAL DINING,SANDWICH FAST FOOD,TRUE,TRUE,2763
600077949,437,SALES REP,10/23/2017,5/22/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,40178
500291264,2487,OTHER,8/5/2016,5/3/2016,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,66609
501500416,,SALES REP,4/7/2023,3/20/2023,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,66401
500829053,,OTHER,12/18/2018,12/10/2018,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,2054
500381773,,SALES REP,6/5/2017,3/1/2017,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,FALSE,66619
500978978,,SALES REP,8/14/2019,8/2/2019,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,66408
501583076,408,SALES REP,1/31/2024,11/16/2023,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,40160
501691767,,SALES REP,9/19/2024,7/30/2024,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,FALSE,42762
501677955,,SALES REP,11/26/2024,7/2/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,67226
501490192,,MYCOKE360,3/2/2023,2/16/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,66964
500818365,647,OTHER,12/5/2018,11/14/2018,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,20758
500330348,1194,SALES REP,6/2/2017,1/19/2017,GOODS,GOURMET FOOD RETAILER,OTHER GOURMET FOOD,TRUE,TRUE,5501
600568470,1194,SALES REP,6/14/2017,9/17/2013,GOODS,GOURMET FOOD RETAILER,OTHER GOURMET FOOD,TRUE,FALSE,1079
600083696,2077,SALES REP,9/8/2016,9/7/2000,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,2150
600083672,1867,OTHER,12/11/2015,4/10/1998,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,21648
600558425,,MYCOKE360,8/23/2024,12/3/2003,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,1378
600551429,5140,SALES REP,5/4/2017,2/9/2006,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,42452
501031940,437,OTHER,12/30/2019,12/19/2019,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,42376
500395904,,MYCOKE360,3/13/2024,5/11/2017,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,42054
600067052,1594,SALES REP,5/24/2018,1/2/2007,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,1330
501563156,,MYCOKE LEGACY,11/22/2023,9/15/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,1831
500257142,9499,OTHER,4/30/2018,7/27/2009,DINING,OTHER DINING & BEVERAGE,OTHER DINING,FALSE,FALSE,2466
600064252,1685,SALES REP,9/9/2019,6/18/2011,PUBLIC SECTOR,ACADEMIC INSTITUTION,OTHER ACADEMIC INSTITUTION,FALSE,FALSE,1452
500877294,,OTHER,4/23/2019,2/28/2019,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,TRUE,40524
600067420,437,SALES REP,5/7/2018,4/18/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,21163
600067131,381,OTHER,5/2/2018,10/28/2002,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,FALSE,TRUE,2298
600077455,437,SALES REP,5/11/2018,4/17/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,1474
501549987,929,CALL CENTER,10/3/2023,8/15/2023,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,2298
500577880,3421,SALES REP,7/17/2018,4/9/2018,DINING,COMPREHENSIVE DINING,FSR - MISC,FALSE,FALSE,71023
500793504,2048,OTHER,11/16/2018,10/5/2018,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,42566
600067561,4564,OTHER,5/10/2018,7/3/1997,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,21709
501526319,,SALES REP,7/3/2023,6/7/2023,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,2370
501536884,5566,EDI,10/18/2023,7/7/2023,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,41097
500931640,,SALES REP,5/29/2019,5/1/2019,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,FALSE,1039
501642528,,MYCOKE LEGACY,6/26/2024,4/15/2024,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,67448
501698800,,SALES REP,9/16/2024,8/16/2024,EVENT,ACTIVITIES,GAME CENTER,TRUE,TRUE,21629
600265268,1594,SALES REP,8/5/2016,3/4/1999,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,2081
501301861,5646,SALES REP,2/3/2022,12/1/2021,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,40577
600270174,8520,SALES REP,7/16/2020,2/8/2008,DINING,FAST CASUAL DINING,CHICKEN FAST FOOD,FALSE,FALSE,40577
501474813,,SALES REP,2/7/2023,12/27/2022,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,FALSE,TRUE,21539
600253240,,SALES REP,8/31/2016,9/2/2010,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,1101
500818930,,SALES REP,1/8/2019,11/15/2018,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2661
501760558,5646,SALES REP,12/26/2024,12/23/2024,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2641
501202002,,CALL CENTER,4/27/2021,3/31/2021,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,TRUE,1201
500730797,1642,SALES REP,9/5/2018,8/15/2018,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,2169
600262732,7638,SALES REP,8/4/2016,1/31/1997,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,FALSE,1227
501178342,,SALES REP,2/22/2021,2/2/2021,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,1260
501588655,,SALES REP,3/13/2024,12/11/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,1227
501512819,6598,SALES REP,4/22/2024,4/26/2023,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,66955
600260971,437,SALES REP,8/8/2016,12/15/2015,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,21622
600254420,,SALES REP,11/23/2016,5/5/2011,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,21062
500747045,,OTHER,2/4/2019,8/29/2018,DINING,COMPREHENSIVE DINING,FSR - MISC,FALSE,TRUE,1066
501486818,,SALES REP,3/7/2023,2/8/2023,EVENT,RECREATION,RECREATION ARENA,TRUE,TRUE,20617
501012952,6613,OTHER,11/12/2019,10/22/2019,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,67559
500904752,,SALES REP,4/18/2019,3/21/2019,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,TRUE,21561
501601279,,SALES REP,3/8/2024,1/26/2024,EVENT,RECREATION,OTHER RECREATION,TRUE,FALSE,1521
501650840,,MYCOKE LEGACY,5/10/2024,4/29/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,40865
600257157,473,SALES REP,8/18/2016,9/20/2013,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,40855
501382711,,SALES REP,5/26/2022,5/17/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,41339
501481985,,OTHER,3/21/2023,1/23/2023,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,1220
500658656,,SALES REP,6/27/2018,6/22/2018,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,21222
600060507,,SALES REP,3/2/2018,11/10/1999,EVENT,RECREATION,RECREATION FILM,TRUE,TRUE,40807
501409445,,OTHER,12/6/2022,7/18/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,67543
501622419,,CALL CENTER,3/21/2024,2/9/2024,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,FALSE,66952
600060071,1594,MYCOKE360,3/22/2018,3/21/2000,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,1098
600058788,1909,SALES REP,3/1/2018,8/29/2001,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67520
500269007,,CALL CENTER,3/8/2018,2/8/2016,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,FALSE,67520
501484486,,OTHER,5/2/2023,1/31/2023,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,TRUE,1098
600060430,,OTHER,7/3/2018,7/1/1987,EVENT,RECREATION,OTHER RECREATION,TRUE,FALSE,1473
501633917,,OTHER,3/22/2024,3/18/2024,DINING,FAST CASUAL DINING,SANDWICH FAST FOOD,TRUE,FALSE,40176
